"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 03:00","2018","01","28","03:00","-17.5","","-21.4","","72","","35","","22","","16.1","","90.16","","","","-28","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 04:00","2018","01","28","04:00","-18.0","","-21.8","","73","","35","","11","","16.1","","90.23","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 05:00","2018","01","28","05:00","-18.5","","-22.4","","72","","36","","8","","16.1","","90.28","","","","-24","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 06:00","2018","01","28","06:00","-18.2","","-22.2","","72","","30","","5","","24.1","","90.39","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 07:00","2018","01","28","07:00","-18.2","","-22.2","","72","","34","","5","","24.1","","90.44","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 08:00","2018","01","28","08:00","-18.1","","-22.2","","70","","34","","3","","32.2","","90.41","","","","-21","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 09:00","2018","01","28","09:00","-18.9","","-22.3","","75","","34","","7","","32.2","","90.39","","","","-24","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 10:00","2018","01","28","10:00","-17.6","","-21.5","","72","","36","","1","","32.2","","90.42","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 11:00","2018","01","28","11:00","-16.6","","-21.2","","68","","2","","4","","32.2","","90.41","","","","-20","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 12:00","2018","01","28","12:00","-16.0","","-20.6","","68","","8","","5","","32.2","","90.34","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 13:00","2018","01","28","13:00","-15.0","","-20.3","","65","","15","","11","","32.2","","90.22","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 14:00","2018","01","28","14:00","-15.5","","-19.8","","70","","16","","19","","16.1","","90.11","","","","-25","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 15:00","2018","01","28","15:00","-15.7","","-19.6","","72","","16","","17","","11.3","","90.03","","","","-24","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 16:00","2018","01","28","16:00","-15.6","","-19.0","","75","","18","","16","","12.9","","89.98","","","","-24","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 17:00","2018","01","28","17:00","-15.4","","-19.2","","73","","18","","22","","24.1","","89.92","","","","-25","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 18:00","2018","01","28","18:00","-15.6","","-19.2","","74","","18","","20","","24.1","","89.87","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 19:00","2018","01","28","19:00","-15.5","","-18.8","","76","","17","","22","","16.1","","89.79","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 20:00","2018","01","28","20:00","-15.7","","-18.8","","77","","18","","20","","24.1","","89.72","","","","-25","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 21:00","2018","01","28","21:00","-15.6","","-18.6","","78","","18","","16","","24.1","","89.68","","","","-24","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 22:00","2018","01","28","22:00","-15.8","","-18.8","","78","","17","","18","","16.1","","89.57","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 23:00","2018","01","28","23:00","-16.1","","-19.1","","78","","16","","15","","16.1","","89.52","","","","-24","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 00:00","2018","01","29","00:00","-16.7","","-19.6","","78","","17","","17","","11.3","","89.52","","","","-26","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 01:00","2018","01","29","01:00","-17.0","","-19.8","","79","","16","","17","","16.1","","89.42","","","","-26","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 02:00","2018","01","29","02:00","-16.9","","-19.6","","80","","17","","17","","16.1","","89.32","","","","-26","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 03:00","2018","01","29","03:00","-16.6","","-19.2","","81","","16","","13","","11.3","","89.27","","","","-24","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 04:00","2018","01","29","04:00","-16.6","","-19.2","","81","","18","","13","","11.3","","89.19","","","","-24","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 05:00","2018","01","29","05:00","-15.7","","-18.2","","81","","18","","18","","11.3","","89.12","","","","-25","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 06:00","2018","01","29","06:00","-14.9","","-17.4","","81","","18","","16","","16.1","","89.01","","","","-23","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 07:00","2018","01","29","07:00","-13.6","","-16.2","","81","","18","","20","","16.1","","88.97","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 08:00","2018","01","29","08:00","-12.6","","-15.4","","79","","19","","20","","32.2","","88.83","","","","-21","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 09:00","2018","01","29","09:00","-10.3","","-14.0","","75","","17","","14","","48.3","","88.72","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 10:00","2018","01","29","10:00","-8.0","","-11.8","","74","","20","","16","","64.4","","88.69","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 11:00","2018","01","29","11:00","-6.5","","-10.5","","74","","16","","13","","64.4","","88.61","","","","-12","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 12:00","2018","01","29","12:00","-2.5","","-7.8","","68","","21","","17","","64.4","","88.50","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 13:00","2018","01","29","13:00","-0.3","","-4.9","","71","","22","","5","","64.4","","88.38","","","","-2","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 14:00","2018","01","29","14:00","2.7","","-2.7","","68","","10","","4","","64.4","","88.23","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 15:00","2018","01","29","15:00","7.3","","-2.5","","50","","20","","10","","64.4","","88.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 16:00","2018","01","29","16:00","4.2","","-1.8","","65","","5","","5","","48.3","","88.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 17:00","2018","01","29","17:00","4.5","","-1.6","","64","","20","","9","","48.3","","87.90","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 18:00","2018","01","29","18:00","3.2","","-2.5","","66","","21","","12","","24.1","","87.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 19:00","2018","01","29","19:00","1.7","","-3.7","","67","","23","","5","","24.1","","87.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 20:00","2018","01","29","20:00","1.9","","-4.1","","65","","36","","2","","24.1","","87.45","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 21:00","2018","01","29","21:00","5.8","","-3.1","","53","","22","","15","","24.1","","87.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 22:00","2018","01","29","22:00","7.7","","-3.3","","46","","25","","26","","24.1","","87.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-29 23:00","2018","01","29","23:00","7.0","","-3.1","","49","","22","","13","","24.1","","86.96","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 00:00","2018","01","30","00:00","6.1","","-3.6","","50","","26","","12","","24.1","","86.79","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 01:00","2018","01","30","01:00","6.1","","-3.2","","51","","23","","32","","24.1","","86.81","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 02:00","2018","01","30","02:00","5.0","","-3.4","","54","","27","","13","","24.1","","86.80","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 03:00","2018","01","30","03:00","-0.9","","-2.6","","88","","34","","56","","1.0","","87.32","","","","-10","","Snow,Blowing Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 04:00","2018","01","30","04:00","-0.6","","-4.0","","78","","32","","23","","4.8","","87.35","","","","-6","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 05:00","2018","01","30","05:00","-0.1","","-3.9","","76","","33","","36","","8.1","","87.55","","","","-7","","Blowing Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 06:00","2018","01","30","06:00","0.5","","-6.1","","62","","31","","29","","11.3","","87.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 07:00","2018","01","30","07:00","1.1","","-7.8","","52","","30","","28","","24.1","","87.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 08:00","2018","01","30","08:00","0.6","","-7.2","","56","","29","","22","","64.4","","87.71","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 09:00","2018","01","30","09:00","0.5","","-7.2","","57","","26","","12","","64.4","","87.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 10:00","2018","01","30","10:00","0.4","","-6.1","","62","","22","","16","","64.4","","87.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 11:00","2018","01","30","11:00","0.2","","-6.2","","62","","22","","7","","64.4","","87.82","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 12:00","2018","01","30","12:00","-0.1","","-5.8","","66","","6","","14","","64.4","","87.85","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 13:00","2018","01","30","13:00","-0.6","","-6.2","","66","","14","","5","","64.4","","87.84","","","","-2","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 14:00","2018","01","30","14:00","3.9","","-11.3","","32","","28","","17","","64.4","","87.87","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 15:00","2018","01","30","15:00","3.2","","-11.5","","33","","28","","21","","64.4","","87.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 16:00","2018","01","30","16:00","3.5","","-11.8","","32","","28","","27","","64.4","","87.94","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 17:00","2018","01","30","17:00","2.4","","-12.3","","33","","28","","23","","64.4","","87.99","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 18:00","2018","01","30","18:00","0.0","","-11.3","","43","","28","","13","","64.4","","88.05","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 19:00","2018","01","30","19:00","-1.2","","-11.3","","47","","25","","4","","24.1","","88.05","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 20:00","2018","01","30","20:00","-2.6","","-11.6","","50","","4","","3","","24.1","","88.05","","","","-4","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 21:00","2018","01","30","21:00","-3.8","","-11.8","","54","","36","","1","","24.1","","88.09","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 22:00","2018","01","30","22:00","-4.5","","-11.5","","58","","4","","4","","24.1","","88.13","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-30 23:00","2018","01","30","23:00","-5.4","","-10.6","","67","","1","","14","","24.1","","88.19","","","","-11","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 00:00","2018","01","31","00:00","-9.0","","-11.0","","85","","1","","25","","8.1","","88.36","","","","-17","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 01:00","2018","01","31","01:00","-9.2","","-11.4","","85","","1","","26","","8.1","","88.39","","","","-18","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 02:00","2018","01","31","02:00","-10.8","","-13.2","","82","","4","","21","","8.1","","88.50","","","","-19","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 03:00","2018","01","31","03:00","-11.4","","-13.5","","85","","2","","17","","8.1","","88.58","","","","-19","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 04:00","2018","01","31","04:00","-11.9","","-14.3","","83","","2","","19","","8.1","","88.68","","","","-20","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 05:00","2018","01","31","05:00","-13.2","","-15.4","","84","","5","","20","","8.1","","88.80","","","","-22","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 06:00","2018","01","31","06:00","-14.9","","-17.5","","81","","6","","22","","8.1","","88.91","","","","-24","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 07:00","2018","01","31","07:00","-17.1","","-20.0","","79","","6","","19","","4.0","","89.04","","","","-27","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 08:00","2018","01","31","08:00","-17.5","","-20.5","","78","","5","","13","","4.8","","89.12","","","","-25","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 09:00","2018","01","31","09:00","-17.8","","-21.0","","77","","6","","9","","2.4","","89.21","","","","-24","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 10:00","2018","01","31","10:00","-18.3","","-21.5","","76","","6","","11","","1.2","","89.26","","","","-26","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 11:00","2018","01","31","11:00","-18.2","","-21.8","","74","","8","","9","","3.2","","89.31","","","","-25","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 12:00","2018","01","31","12:00","-18.6","","-22.2","","74","","8","","11","","8.1","","89.34","","","","-26","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 13:00","2018","01","31","13:00","-18.3","","-22.4","","71","","7","","5","","9.7","","89.31","","","","-22","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 14:00","2018","01","31","14:00","-17.9","","-22.0","","71","","11","","8","","9.7","","89.31","","","","-24","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 15:00","2018","01","31","15:00","-17.7","","-21.6","","72","","8","","12","","24.1","","89.31","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 16:00","2018","01","31","16:00","-17.8","","-21.7","","72","","10","","9","","8.1","","89.34","","","","-24","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 17:00","2018","01","31","17:00","-17.7","","-21.4","","73","","15","","12","","4.8","","89.37","","","","-25","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 18:00","2018","01","31","18:00","-18.2","","-21.7","","75","","15","","13","","9.7","","89.39","","","","-26","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 19:00","2018","01","31","19:00","-18.2","","-21.9","","74","","16","","14","","24.1","","89.42","","","","-27","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 20:00","2018","01","31","20:00","-18.2","","-21.8","","74","","17","","13","","14.5","","89.44","","","","-26","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 21:00","2018","01","31","21:00","-18.0","","-21.1","","77","","15","","12","","16.1","","89.43","","","","-26","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 22:00","2018","01","31","22:00","-18.3","","-21.7","","75","","17","","15","","16.1","","89.39","","","","-27","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-31 23:00","2018","01","31","23:00","-17.9","","-21.1","","77","","17","","13","","16.1","","89.41","","","","-26","","Mostly Cloudy"
